Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
ELEC,Best Western Plus - Mariposa Inn,400 Memorial Ave,,Orillia,ON,L3V 6J3,,705-325-9511,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,44.589674,-79.422767,2020-01-30,82956,2020-04-14 22:13:47 UTC,P,,,2015-02-15,,,,,J1772,CA,,Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Best Western Plus - Milton,161 Chisholm Dr,,Milton,ON,L9T 4A6,,905-875-3818,E,,Public,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,43.525871,-79.907297,2019-11-08,82957,2020-12-11 19:42:34 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour; rÃ©servÃ© pour les clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Best Western Plus - Nor'Wester Hotel,2080 Highway 61,,Thunder Bay,ON,P7J 1B8,,807-473-9123,E,,Public,24 hours daily; For guest use only,,,,,,1,,,Non-Networked,,200-9,48.316269,-89.359761,2020-01-06,82958,2020-04-14 22:13:47 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour; Pour les clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,City of Brampton - Civic Centre,185 Clark Blvd,,Brampton,ON,L6T 4G6,,905-874-2001,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.705877,-79.724262,2019-04-09,82960,2019-09-11 22:27:59 UTC,LG,,,2015-03-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Canadian Tire,459 Welland Ave,,St. Catharines,ON,L2M 6P3,,905-688-0488,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.174539,-79.216334,2020-01-30,82965,2020-04-14 22:13:47 UTC,P,,,2014-04-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
LPG,Esso,24514 Highway 7,,Sharbot Lake,ON,K0H 2P0,,613-279-2827,E,,Public,9am-6pm daily; Also accepts Esso fleet card,A ARI Cash CFN Comdata D Debit EFS M PacificPride PHH Proprietor TCH Tchek V Wright_Exp,,,,,,,,,,200-8,44.798581,-76.678164,2020-01-30,82967,2020-12-01 16:48:57 UTC,P,,,2017-03-10,,,true,,,CA,,9:00-18:00 tous les jours; Acceptez également la carte de flotte Esso,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,Canadian Tire,811 Durham St,,Kincardine,ON,N2Z 3B8,,519-395-2886,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,44.172474,-81.61544,2019-11-08,82969,2020-04-14 22:13:47 UTC,P,,,2014-05-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hotel Sommet des Neiges,150 Ch au Pied-de-la-Montagne,,Mont-Tremblant,QC,J8E 3M2,,819-681-9000,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,46.210902,-74.581843,2019-09-11,82970,2020-04-14 22:13:47 UTC,P,,,2015-07-15,,,,,J1772,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free for guest,Gratuit pour les clients,,,,,,,,
ELEC,Hotel Port-Royal,144 rue Saint-Pierre,,Québec,QC,G1K 8N8,,418-692-2777,E,,Public,"24 hours daily, priority given to hotel guests",A Cash Debit M V,,,,,3,,,Non-Networked,,200-9,46.81649,-71.2031,2020-04-10,82972,2021-02-10 22:09:11 UTC,P,,,2015-10-20,,,,,J1772,CA,,"Accessible 24 heures par jour, priorité aux clients",,Public,,public,,,HOTEL,,,,,,,"$25 per day for hotel guests, hourly rate available for public","25$ par jour pour clients, tarif horaire disponible pour usage public",,,,,,,,
ELEC,Hopital General Juif,3755 Ch de la Cote-Sainte-Catherine,,Montreal,QC,H3T 1E2,,514-340-8222,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,45.497712,-73.628336,2017-11-02,82973,2020-12-01 17:29:08 UTC,P,,,2016-08-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOSPITAL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Comfort Inn,20 Samnah Cres,,Ingersoll,ON,N5C 3J7,,519-425-1100,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.015685,-80.876688,2019-11-08,82974,2020-04-14 22:13:47 UTC,P,,,2014-10-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hotel Montfort Nicolet,1141 rue Saint-Jean-Baptiste,,Nicolet,QC,J3T 1W4,,819-293-6262,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,46.234117,-72.633154,2021-02-12,82976,2021-02-12 22:01:39 UTC,P,,,2013-08-15,,,,,J1772,CA,,Accessible 24 heures par jour; a l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Continental Motel,217 Highway 17,,White River,ON,P0M 3G0,,807-822-2441,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,48.59338,-85.275596,2020-01-06,82979,2020-04-14 22:13:47 UTC,P,,,2015-02-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Independent Grocers Alliance,465 Av Bethany,,Lachute,QC,J8H 4H3,,450-562-6882,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,45.64161,-74.32741,2019-09-11,82980,2020-04-14 22:13:47 UTC,P,,,2015-02-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Crabby Joe's,58 Main St N,,Exeter,ON,N0M 1S3,,519-235-1400,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,43.35791,-81.482192,2019-10-10,82981,2020-04-14 22:13:47 UTC,P,,,2017-01-31,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,IKEA,586 Ch de Touraine,,Boucherville,QC,J4B 5E4,,450-449-8096,E,,Public,"10am-9pm M-F, 9am-5pm Sat-Sun",,,,,,2,,,Non-Networked,,GPS,45.57264371872511,-73.4011341534424,2019-08-09,82982,2020-04-14 22:13:47 UTC,P,,,2015-03-15,,,,,J1772,CA,,"10:00-21:00 LUN-VEN, 9:00-17:00 SAM-DIM",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Diffraction Limited,59 Grenfell Cres,,Ottawa,ON,K2G 0G3,,613-225-2732,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,45.320851,-75.722363,2020-01-30,82984,2020-04-14 22:13:47 UTC,P,,,2013-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Services de distribution IKEA,5405 Place de la Couronne,,Brossard,QC,J4Z 3R9,,,E,,Private - Fleet customers only,24 hours daily; for fleet use only,,,,,,1,,,Non-Networked,,GPS,45.45290221154877,-73.41901893121337,2019-08-09,82985,2020-04-14 22:13:47 UTC,P,,,2015-09-15,,,,,J1772,CA,,Accessible 24 heures par jour; pour véhicules de la flotte seulement,,Privé - Réservé aux clients de parcs,,private,FLEET,,FLEET_GARAGE,,,,,,,Free,Gratuit,,,,,,,,
ELEC,IKEA Administration,9191 boul. Cavendish,,Ville St Laurent,QC,H4T 1M8,,514-738-5556,E,,Public,7am-11pm daily,,,,,,6,,,Non-Networked,,200-9,45.4919,-73.691464,2019-06-06,82986,2020-11-30 20:20:43 UTC,P,,,2016-04-05,,,,,J1772,CA,,7:00-23:00 tous les jours,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Euro Parts,39822 Belgrave Rd,,Belgrave,ON,N0G 1E0,,800-678-8352,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.821246,-81.376017,2019-10-10,82987,2020-04-14 22:13:47 UTC,P,,,2014-04-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Le Rond Coin,340 rue Saint-Louis,,St-Elie-de-Caxton,QC,G0X 2N0,,819-221-3332,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,46.497494,-72.95463,2020-04-10,82988,2020-04-14 22:13:47 UTC,P,,,2015-09-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Manoir Mauvide-Genest,4818 Chemin Royal,,Saint-Jean-de-l'Île-d'Orléans,QC,G0A 3W0,,418-829-2630,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,46.91469730780948,-70.9021718610993,2018-06-11,82990,2020-05-06 15:18:55 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUSEUM,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Marcel Dionne et Fils Club Piscine,905 rue de Lausanne,,Rimouski,QC,G5L 8Y9,,418-723-1692,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.412116,-68.572969,2021-02-12,82991,2021-02-12 22:01:39 UTC,P,,,2015-09-15,,,,,J1772,CA,,Accessible 24 heure par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Fisher Stevenson & Boehm Insurance,56 Main St W,Behind the building which has a very narrow entrance,Grimsby,ON,L3M 4G1,,905-945-5311,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.194314,-79.562164,2019-11-08,82992,2020-04-14 22:13:47 UTC,P,,,2012-06-15,,,,,J1772,CA,A l'arrière du batiment avec une entrée très atroite,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Montreal Children's Hospital,1001 boul. Decarie,,Montreal,QC,H4A 3J1,,514-412-4400,E,,Public,24 hours daily,,,,,1,,,,Non-Networked,,200-9,45.471993,-73.601936,2019-09-11,82993,2020-04-14 22:13:47 UTC,P,,,2016-04-15,,,,,NEMA515,CA,,Accessible 24 heures par jour,,Public,,public,,,HOSPITAL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Motos Illimitees,3250 boul des Entreprises,,Terrebonne,QC,J6X 4J8,,450-477-4000,E,,Public - Call ahead,9am-6pm M-W; 9am-9pm Th-F; 9am-4pm Sat,,,,,,2,,,Non-Networked,,200-9,45.724313,-73.690931,2017-05-11,82994,2020-05-06 15:18:55 UTC,P,,,2016-07-15,,,,,J1772,CA,,9:00-18:00 LUN-MER; 9:00-21:00 JEU-VEN; 9:00-16:00 SAM,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,GVN Group,2347 Nixon Rd,,Simcoe,ON,N4Y 4K6,,519-426-6422,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,42.853984,-80.402559,2020-01-30,82995,2020-04-14 22:13:47 UTC,P,,,2015-09-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,Gratuit,,,,,,,,
ELEC,George Brown College,51 Dockside Dr,,Toronto,ON,M5A 1B6,,416-398-4052,E,,Public,24 hours daily; parking fee required,,,,,,5,,,Non-Networked,,200-9,43.643949,-79.365472,2019-11-08,82997,2020-04-14 22:13:47 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour; frais de stationnement requis,,Public,,public,,,PAY_GARAGE,,,,,,,Free,Gratuit,,,,,,,,
LPG,Flying J,628 County Rd 41,,Greater Napanee,ON,K7R 3L1,,613-354-7044,E,,Public,6am-11pm daily,A ARI Cash Comdata Debit EFS M PHH TCH V Wright_Exp,,,,,,,,,,200-8,44.26793,-76.966732,2019-11-08,82998,2020-04-14 22:13:47 UTC,P,,,2001-02-23,,,true,,,CA,,6:00-23:00 tous les jours,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,
ELEC,Municipal Garage,515 Route Des Pretres,,St-Pierre,QC,G0A 4E0,,418-828-2962,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,46.8890041607351,-71.07028344907383,2020-04-10,82999,2020-04-14 22:13:47 UTC,P,,,2016-05-14,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
LPG,Flying J,3700 Highbury Ave,,London,ON,N6N 1P3,,519-686-9154,E,,Public,6am-11pm daily,A Cash Debit FleetOne M TCH Tchek V,,,,,,,,,,200-9,42.9336,-81.175,2019-11-08,83000,2020-12-01 16:50:45 UTC,P,,,2001-03-03,,,true,,,CA,,6:00-23:00 tous les jours,,Public,,public,,,GAS_STATION,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,Goderich Tourist Information Centre,91 Hamilton St,,Goderich,ON,N7A 1P9,,519-524-6600,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,43.745204,-81.708694,2019-11-08,83002,2020-12-11 20:12:30 UTC,P,,,2016-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Les Boises d'Amelie,3600 Ch du Lac Castor,,Saint-Paulin,QC,J0K 3G0,,,E,,Private,For cottage owner use only,,,,,,2,,,Non-Networked,,200-8,46.461235,-73.06348,2019-11-08,83003,2020-04-14 22:13:47 UTC,P,,,2013-03-15,,,,,J1772 TESLA,CA,,Ã l'usage des propritaires de chalet seulement,,Privé,,private,,,RESTAURANT,,,,,,,Free,Gratuit,,,,,,,,
LPG,Grafton Gas & Service,10843 County Rd 2,,Grafton,ON,K0K 2G0,,905-349-3059,E,,Public,"7am-9pm M-Sat, 8am-8pm Sun; Also accepts CorpRate, Element and Esso fleet cards",A ARI Cash Comdata D Debit M PHH V Wright_Exp,,,,,,,,,,200-9,43.99209,-78.025583,2019-11-08,83004,2020-12-01 16:57:36 UTC,P,,,2017-02-23,,,true,,,CA,,"7:00-21:00 LUN-SAM, 8:00-20:00 DIM",,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,
ELEC,Metro Plus Fournier,850 boul. Thibeau,,Trois-Rivieres,QC,G8T 7A6,,819-376-3028,E,,Public,8am-10pm daily,,,,,,2,,,Non-Networked,,GPS,46.38749517027408,-72.55288503704833,2019-07-10,83005,2020-04-14 22:13:47 UTC,P,,,2017-07-15,,,,,J1772,CA,,8:00-22:00 tous les jours,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,
LPG,Hearst Husky Travel Centre,1565 Highway 11 W,,Hearst,ON,P0L 1N0,,705-362-4868,E,,Public,8am-10pm daily,A Cash Comdata Debit EFS M PHH TCH Tchek V Wright_Exp,,,,,,,,,,200-9,49.691501,-83.685089,2019-11-08,83006,2020-12-01 16:58:38 UTC,P,,,2002-02-23,,,true,,,CA,,8:00-22:00 tous les jours,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,"[""ACME""]",,,,,,,
ELEC,Great Wolf Lodge,3950 Victoria Ave,,Niagara Falls,ON,L2E 7M8,,905-354-4888,E,,Public,24 hours daily; for guest use only; 4 hour limit,,,,,,2,,,Non-Networked,,200-9,43.115782,-79.07088,2019-11-08,83007,2020-04-14 22:13:47 UTC,P,,,2015-09-01,,,,,J1772,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement; Limite de 4 heures,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Metro Plus Shawinigan,4175 boul. de Shawinigan-Sud,,Shawinigan-Sud,QC,G9P 4G3,,819-537-3724,E,,Public,8AM-7:30PM daily,,,,,,2,,,Non-Networked,,200-9,46.504713,-72.728283,2021-02-12,83008,2021-02-12 22:01:39 UTC,P,,,2018-06-01,,,,,J1772,CA,,8:00-19:30 par jour,,Public,,public,,,GROCERY,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Municipalite de Napierville,118 rue de la Gare,,Napierville,QC,J0J 1L0,,514-829-2401,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,45.187651,-73.407445,2020-04-10,83009,2020-04-14 22:13:47 UTC,P,,,2016-02-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Halfway Motors Nissan,940 Memorial Ave,,Thunder Bay,ON,P7B 4A2,,807-345-2327,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,48.409754,-89.245492,2020-01-06,83010,2020-04-14 22:13:47 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Halfway Motors Nissan,940 Memorial Ave,,Thunder Bay,ON,P7B 4A2,,807-345-2327,E,,Public - Call ahead,"9am-7pm M-F, 9am-4pm Sat",,,,,,1,,,Non-Networked,,200-8,48.409754,-89.245492,2020-01-06,83011,2020-04-14 22:13:47 UTC,P,,,2017-02-01,,,,,J1772,CA,,"9:00-19:00 LUN-VEN, 9:00-16:00 SAM",,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Town of Hanover - Heritage Square Park,358 10th St,Located on west side of park,Hanover,ON,N4N 1P5,,519-364-2780,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,44.150027,-81.016822,2020-11-09,83014,2020-11-09 22:37:02 UTC,P,,,2014-05-21,,,,,J1772,CA,SituÃ©e sur le cÃ´tÃ© ouest du parc,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Petro-Canada,249 Cote Joyeuse,,St. Raymond,QC,G3L 4A8,,418-337-1277,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,46.883383,-71.834105,2020-07-13,83015,2020-07-13 20:37:05 UTC,P,,,2017-03-28,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Pneus Ratte Limoilou,103 3e Ave,,Quebec,QC,G1L 2V3,,418-529-5378,E,,Public,24 hours daily; for client use only,,,,,,1,,,Non-Networked,,200-9,46.820527,-71.224794,2020-04-10,83016,2020-04-14 22:13:47 UTC,P,,,2014-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,GAS_STATION,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Promenade Papineau,5490 rue de la Gare,,Lac Megantic,QC,G6B 2H1,,819-583-2441,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,45.57587375275043,-70.87964258993532,2019-09-11,83017,2020-11-20 19:58:55 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Harbour House Hotel,85 Melville St,,Niagara-On-The-Lake,ON,L0S 1J0,,905-468-4683,E,,Public,24 hours daily; for guest use only,,,,,,3,,,Non-Networked,,200-9,43.255276,-79.064583,2017-10-03,83018,2020-05-06 15:18:55 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour; Ã  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Highland Ford,68 Great Northern Rd,,Sault Ste. Marie,ON,P6B 4Y8,,705-759-5050,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,46.526649,-84.31941,2020-01-30,83019,2020-04-14 22:13:47 UTC,P,,,2012-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Hilton Garden Inn,3311 Caroga Dr,,Mississauga,ON,L4V 1A3,,905-678-0041,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,43.689841,-79.606999,2018-11-12,83020,2020-05-06 15:18:55 UTC,P,,,2015-06-15,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,HOTEL,,,,,,,Free for guests; $5 per session for nonguests,Gratuit pour les invités; 5$ par session pour les autres,,,,,,,,
ELEC,Homewood Suites by Hilton,45 Benjamin Rd,,St. Jacobs,ON,N2V 0C6,,519-514-0088,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,43.507344,-80.552876,2020-01-30,83021,2020-04-14 22:13:47 UTC,P,,,2014-07-15,,,,,J1772,CA,,Accessible 24 heures par jour; Å  l'usage des clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
LPG,Majha Gas & Variety,6658 ON-62,,Belleville,ON,K8N 4Z5,,613-962-4864,E,,Public,5am-10pm M-F; 7am-9pm Sat; 5:30am-8pm Sun,A ARI Cash CFN Comdata D Debit EFS M PacificPride TCH V Wright_Exp,,,,,,,,,,200-9,44.203347,-77.403249,2019-10-10,83022,2020-12-01 17:19:07 UTC,P,,,1997-02-23,,,true,,,CA,,5:00-22:00 LUN-VEN; 7:00-21:00 SAM; 5:30-20:00 DIM,,Public,,public,,,GAS_STATION,,,,,,,,,"[""QUICK_CONNECT""]",,,,,,,
ELEC,IKEA,1065 Plains Rd E,,Burlington,ON,L7T 4K1,,905-681-5531,E,,Public,24 hours daily,,,,,,,4,,Non-Networked,,200-9,43.328164,-79.828969,2020-11-09,83023,2020-11-09 22:37:02 UTC,P,,,2017-02-01,,,,,CHADEMO J1772COMBO,CA,,Accessible 24 heures par jour,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Newroads Chevrolet Cadillac Buick GMC,18100 Yonge St,,Newmarket,ON,L3Y 8V1,,905-898-2277,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,44.068707,-79.484811,2020-01-30,83025,2020-04-14 22:13:47 UTC,P,,,2016-12-12,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Surgenor Gatineau Chevrolet Cadillac,950 boul. Saint-Joseph,,Gatineau,QC,J8Z 1S9,,819-777-2731,E,,Public - Call ahead,24 hours daily,,,,,,1,,,Non-Networked,,200-9,45.466558,-75.737677,2019-09-11,83026,2020-04-14 22:13:47 UTC,P,,,2016-04-13,,,,,J1772,CA,,Accessible 24 heures par jour,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,IKEA,2685 Iris St,,Ottawa,ON,K2C 3S4,,613-670-8060  888-999-5783,E,,Public,"7am-10pm M-Sat, 7am-8pm Sun",,,,,,4,2,,Non-Networked,,200-9,45.349861,-75.785074,2020-01-30,83029,2020-04-14 22:13:47 UTC,P,,,2017-02-15,,,,,CHADEMO J1772 J1772COMBO,CA,,"7:00-22:00 LUN-SAM, 7:00-20:00 DIM",,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Le Georgesville,300 118e rue,,St-Georges,QC,G5Y 3E3,,418-227-3000,E,,Public,24 hours daily; for clients only,,,,,,3,,,Non-Networked,,200-9,46.121958,-70.670589,2021-02-12,83033,2021-02-12 22:01:39 UTC,P,,,2018-03-15,,,,,J1772,CA,,Accessible 24 heures par jour; pour les clients seulement,,Public,,public,,,HOTEL,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Bear Street Parkade,128 Bear St,,Banff,AB,T1L 1A1,,403-762-1110,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,51.175795,-115.572164,2020-10-07,83035,2020-10-07 22:10:07 UTC,LG,,,2014-06-16,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Town of Tracadie-Sheila,3353 rue de la Chapelle,,Tracadie-Sheila,NB,E1X 1A3,,506-394-4020,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,47.524742,-64.906326,2020-01-06,83036,2020-04-14 22:13:47 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Four Corners Bakery,28 Queen St N,,Bolton,ON,L7E 1B9,,905-951-6779,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,200-9,43.88003,-79.739188,2019-10-10,83037,2020-12-11 20:12:30 UTC,SG,,,2015-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,"Stationnement de courtoisie, Ville d'Amos",81 boul. Mercier,,Amos,QC,J9T 2N8,,819-732-3254,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,48.571598,-78.121816,2019-08-09,83042,2020-04-14 22:13:47 UTC,P,,,2017-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,PARKING_LOT,,,,,,,Free,Gratuit,,,,,,,,
ELEC,Temiscamingue - Latulipe-Gaboury,71 QC-101,,Notre-Dame-du-Nord,QC,J0Z 3B0,,819-747-4281,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,47.598449,-79.481908,2020-04-10,83044,2020-04-14 22:13:47 UTC,P,,,2016-05-16,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,MUNI_GOV,,,,,,,$2 per session,2$ par session,,,,,,,,
